InvoiceNo,CustomerID,ProductID,Product,Category,Quantity,UnitPrice,Discount,PaymentMethod,Country,City,CustomerAge,CustomerGender,SignupDate,InvoiceDate,ShippingCost,DeliveryTimeDays,ReturnStatus,CustomerTenure,Device,Revenue,Profit,OrderValue,Year,Month,Day,DayOfWeek,WeekOfYear,CustomerLifetimeDays,ProfitMargin,AvgOrderValue,HighValueCustomer,CohortMonth,OrderMonth
2955,10029,257,Headphones,Accessories,7,134.12975187207826,0.21386471080342093,UPI,UK,New York,56,Male,2023-02-09,2023-04-17,29.64829592611116,3,Yes,4,Desktop,738.1089189447514,84.85052953670078,767.7572148708625,2023,4,17,0,16,67,0.11495665119181682,1701.256007043947,0,2023-04,2023-04
2585,10105,214,Laptop,Electronics,8,144.55431541407046,0.11787280068146798,Card,USA,London,21,Female,2023-09-30,2023-12-14,32.43058402543089,7,No,1,Desktop,1020.1223472449734,289.13846626733556,1052.5529312704043,2023,12,14,3,50,75,0.283435087024813,1586.7719419778007,0,2023-07,2023-12
4943,10050,361,Phone,Electronics,6,205.49797299768926,0.07761328422469034,Cash,India,New York,46,Female,2023-07-07,2023-01-18,9.097978193698143,7,No,2,Mobile,1137.2916024709311,282.39863437623063,1146.3895806646292,2023,1,18,2,3,-170,0.24830802738952665,1566.9430894695204,0,2023-01,2023-01
4459,10080,362,Headphones,Electronics,2,470.14481198453194,0.10415765026866358,UPI,Canada,London,61,Female,2023-12-21,2023-11-09,26.326389241003636,5,No,4,Mobile,842.3512661644409,140.75558351336295,868.6776554054445,2023,11,9,3,45,-42,0.16709844119339773,2293.8230466527907,0,2023-01,2023-11
4073,10132,480,Tablet,Electronics,2,757.0861255526997,0.23825470359515505,Cash,India,Toronto,22,Male,2023-04-03,2023-03-24,13.71651317535659,3,Yes,2,Mobile,1153.413590226274,199.06506309835507,1167.1301034016305,2023,3,24,4,12,-10,0.17258775584506764,1353.1466186924708,0,2023-01,2023-03
2021,10028,479,Headphones,Electronics,8,907.4280611703231,0.18756483750943145,Cash,India,London,46,Male,2023-02-11,2023-10-15,14.377265555397141,2,No,1,Mobile,5897.811714603305,1187.2248933790088,5912.188980158702,2023,10,15,6,41,246,0.20129921924082028,1891.9812460275123,1,2023-02,2023-10
4461,10131,211,Laptop,Accessories,1,838.6650796785611,0.2812919339873706,Card,Canada,Mumbai,47,Female,2023-04-17,2023-07-13,34.758678302909004,4,No,2,Desktop,602.7553574481065,103.7907853351225,637.5140357510154,2023,7,13,3,28,87,0.17219388272970804,1335.2107150045072,0,2023-03,2023-07
3613,10137,473,Tablet,Accessories,6,212.9501143401699,0.2039114335730502,Card,USA,Toronto,46,Male,2023-11-24,2023-08-03,46.00652683254297,4,Yes,2,Mobile,1017.1629074731255,261.0993206862636,1063.1694343056686,2023,8,3,3,31,-113,0.25669371028766313,2252.4829379335433,0,2023-05,2023-08
2129,10183,470,Phone,Electronics,6,452.32754118601974,0.17105448952640817,Cash,India,New York,43,Female,2023-03-06,2023-10-08,23.169047471525595,8,Yes,3,Desktop,2249.7293071782588,663.551784704782,2272.8983546497843,2023,10,8,6,40,216,0.2949473888203231,2459.7131068616527,0,2023-01,2023-10
4843,10144,407,Tablet,Accessories,4,215.4233658033643,0.18305880269575034,UPI,India,New York,36,Female,2023-12-31,2023-08-08,14.348717285548567,8,No,3,Mobile,703.9528895468471,152.6904109136883,718.3016068323957,2023,8,8,1,32,-145,0.2169043030876386,1809.1680550882843,0,2023-04,2023-08
4893,10073,226,Tablet,Electronics,3,279.18238033384694,0.2827114318405244,UPI,India,Toronto,43,Female,2023-11-05,2023-10-16,34.19361217564944,5,Yes,4,Mobile,600.7629895350576,113.6688426362603,634.9566017107071,2023,10,16,0,42,-20,0.18920746553350576,3163.721481794248,0,2023-04,2023-10
2500,10016,271,Monitor,Accessories,3,513.4760418816484,0.23646027896001182,Card,UK,Toronto,54,Female,2023-05-15,2023-12-10,44.2034170857643,6,No,3,Mobile,1176.1780613370931,170.0222174170512,1220.3814784228575,2023,12,10,6,49,209,0.14455482805364345,1906.2916662647992,0,2023-04,2023-12
1702,10083,259,Tablet,Electronics,1,86.74684422905209,0.007212371209931345,Card,India,Mumbai,44,Female,2023-01-24,2023-07-13,38.674346050512085,8,No,3,Mobile,86.12119378718208,19.867012603930366,124.79553983769416,2023,7,13,3,28,170,0.23068668384956004,2613.2802426810276,0,2023-02,2023-07
3449,10068,344,Tablet,Accessories,3,233.81084300140773,0.16024190884070916,Card,Canada,Toronto,47,Female,2023-01-28,2023-06-07,44.09407537414642,1,Yes,3,Mobile,589.0336416336203,139.66893127033654,633.1277170077667,2023,6,7,2,23,130,0.2371153723630794,1469.9822251149546,0,2023-03,2023-06
3777,10033,292,Headphones,Electronics,4,936.670598080975,0.20650152346396944,Card,USA,New York,47,Male,2023-03-03,2023-04-14,29.14496019548597,5,Yes,2,Desktop,2972.986770373385,704.711199004901,3002.131730568871,2023,4,14,4,15,42,0.23703812140287275,2093.471672116044,0,2023-02,2023-04
2579,10005,207,Phone,Electronics,5,476.7939668053192,0.2246095435317465,Card,USA,Mumbai,20,Male,2023-09-30,2023-02-03,38.83443099661359,4,No,2,Mobile,1848.5074578124286,194.82715379169167,1887.341888809042,2023,2,3,4,5,-239,0.10539700717369847,2582.951268592836,0,2023-02,2023-02
1161,10052,278,Headphones,Accessories,3,456.4787954583148,0.063942635794181,Card,Canada,New York,60,Female,2023-08-17,2023-04-12,11.30290517115214,4,Yes,3,Mobile,1281.8710142776717,358.69881325438894,1293.1739194488239,2023,4,12,2,15,-127,0.2798244201320942,2327.3191521951553,0,2023-02,2023-04
1201,10193,226,Headphones,Accessories,6,34.275811656253325,0.2601532063354057,Card,UK,London,24,Female,2023-01-20,2023-05-07,20.672357691343617,2,Yes,1,Mobile,152.1530961247833,25.50410170165026,172.82545381612692,2023,5,7,6,18,107,0.16762131268583533,2296.9305727415153,0,2023-01,2023-05
2981,10125,373,Laptop,Electronics,5,262.4517521171789,0.2867529441525491,UPI,Canada,Toronto,26,Female,2023-01-03,2023-08-02,22.529712401668508,1,Yes,3,Mobile,935.964697497914,232.89904630367212,958.4944098995825,2023,8,2,2,31,211,0.2488331524963218,2984.8161793496265,0,2023-01,2023-08
1995,10042,249,Headphones,Accessories,3,868.9665872625377,0.07101459175346093,Card,USA,London,58,Male,2023-08-06,2023-11-21,28.008308581071557,6,Yes,1,Mobile,2421.771839462071,610.1929781550729,2449.7801480431426,2023,11,21,1,47,107,0.25196138142006397,1269.9014799924141,0,2023-10,2023-11
3317,10114,398,Monitor,Electronics,6,181.33585969349537,0.2647846372551737,Card,Canada,New York,59,Female,2023-11-03,2023-10-23,46.808436211557066,7,Yes,2,Desktop,799.9254591791887,184.07164394745647,846.7338953907457,2023,10,23,0,43,-11,0.2301109957624479,2234.644040762402,0,2023-01,2023-10
4934,10110,380,Monitor,Accessories,6,426.82244074402666,0.029093628754828613,UPI,UK,London,30,Female,2023-05-16,2023-06-28,44.34334520999784,5,Yes,1,Mobile,2486.427762652741,445.00419340289994,2530.771107862739,2023,6,28,2,26,43,0.17897330462885844,2878.3545264663985,0,2023-01,2023-06
1815,10150,223,Laptop,Accessories,8,34.04428774966123,0.016712050834573555,UPI,USA,London,32,Female,2023-01-03,2023-03-21,11.053647153013305,8,Yes,2,Desktop,267.80270305729636,59.365657857902,278.85635021030964,2023,3,21,1,12,77,0.22167684336330512,1289.8743922165188,0,2023-01,2023-03
4342,10182,245,Phone,Electronics,2,488.76877203714474,0.038767140030824807,Cash,UK,New York,22,Male,2023-07-12,2023-05-21,12.775534334710844,9,No,1,Mobile,939.6412092177729,101.5185902942819,952.4167435524838,2023,5,21,6,20,-52,0.10803973825157531,2272.7595984489244,0,2023-01,2023-05
1455,10079,214,Phone,Accessories,1,40.60068459169281,0.017322323840110797,Card,Canada,New York,46,Female,2023-03-14,2023-01-31,21.09382473150101,2,Yes,2,Desktop,39.89738638506531,10.069268799721794,60.99121111656632,2023,1,31,1,5,-42,0.25237915843758124,2800.3901642400574,0,2023-01,2023-01
4533,10094,352,Headphones,Accessories,4,823.2173620044839,0.2535036711467328,Card,India,Toronto,52,Male,2023-12-27,2023-03-04,18.083473965080326,4,No,2,Mobile,2458.1149543384736,294.77156458149636,2476.198428303554,2023,3,4,5,9,-298,0.11991772966566777,2966.7977249220617,0,2023-01,2023-03
4798,10117,421,Headphones,Electronics,7,828.3566921373615,0.017715043337481584,Card,Canada,London,44,Male,2023-04-28,2023-02-17,32.6646928920318,9,Yes,3,Mobile,5695.776222060787,1021.5385200560738,5728.440914952819,2023,2,17,4,7,-70,0.17935018515992035,2545.8154826268365,1,2023-02,2023-02
2275,10143,405,Headphones,Accessories,3,791.9873445363224,0.08149925740909665,Card,UK,Mumbai,44,Female,2023-06-03,2023-03-28,45.62492214940452,5,No,4,Desktop,2182.3228922376293,263.45821970119624,2227.9478143870338,2023,3,28,1,13,-67,0.1207237575329933,1985.1145716480557,0,2023-01,2023-03
2016,10007,472,Phone,Electronics,3,297.6967875132958,0.031126903060756914,Cash,Canada,Mumbai,25,Male,2023-07-28,2023-10-31,48.303119375266405,3,Yes,4,Mobile,865.2912254006121,231.39175713492972,913.5943447758785,2023,10,31,1,44,95,0.2674148891638189,2100.338497174657,0,2023-04,2023-10
4773,10131,435,Tablet,Electronics,5,840.4924738573817,0.08862661089412949,UPI,India,New York,49,Male,2023-02-03,2023-03-02,34.412132864085194,6,No,2,Desktop,3830.012372086896,804.5342322584405,3864.4245049509814,2023,3,2,3,9,27,0.21006047868719185,1335.2107150045072,1,2023-03,2023-03
3343,10103,427,Monitor,Electronics,5,552.1381699531639,0.027167840280276145,UPI,UK,New York,37,Male,2023-05-17,2023-11-30,42.7171640630489,3,Yes,3,Mobile,2685.688841696162,639.7069754399052,2728.406005759211,2023,11,30,3,48,197,0.23819102403385445,2318.0946497422087,0,2023-01,2023-11
4796,10131,208,Tablet,Electronics,3,386.3319466896624,0.2004009752229042,Card,Canada,London,27,Female,2023-11-14,2023-10-01,28.63409901038587,5,No,4,Desktop,926.731943439873,219.18733450711736,955.3660424502589,2023,10,1,6,39,-44,0.23651643396852262,1335.2107150045072,0,2023-03,2023-10
3767,10183,365,Tablet,Electronics,9,632.8233605101483,0.03999804490277254,Card,UK,New York,30,Male,2023-04-30,2023-10-11,14.374712608701788,3,Yes,4,Desktop,5467.60496988846,1467.0745799698732,5481.979682497162,2023,10,11,2,41,164,0.26832124633170085,2459.7131068616527,1,2023-01,2023-10
4820,10024,413,Phone,Accessories,4,32.094225139166525,0.2555537777516663,Card,UK,Mumbai,46,Female,2023-04-25,2023-03-21,28.610978544206482,6,Yes,3,Desktop,95.56969864336008,12.090893449740923,124.18067718756657,2023,3,21,1,12,-35,0.12651388066902694,1066.911519630302,0,2023-03,2023-03
1337,10194,316,Tablet,Electronics,3,160.1016600487371,0.24515731521799228,Cash,USA,Toronto,52,Female,2023-01-13,2023-06-29,29.978717064694298,5,No,3,Mobile,362.55470072773505,84.09297777400509,392.53341779242936,2023,6,29,3,26,167,0.23194562808097682,2201.4848957995373,0,2023-03,2023-06
1878,10095,271,Laptop,Electronics,2,747.4476674068575,0.004098505641182825,Cash,USA,Toronto,25,Female,2023-03-10,2023-09-29,38.41059038961004,9,No,4,Desktop,1488.768497851003,320.1251422325983,1527.179088240613,2023,9,29,4,39,203,0.21502681088073147,1862.8198283528861,0,2023-04,2023-09
2076,10194,263,Headphones,Accessories,9,259.27837654182997,0.2687179066545344,UPI,UK,London,46,Male,2023-11-29,2023-03-18,14.89473453683071,3,Yes,4,Mobile,1706.4507056105094,181.18995388368205,1721.3454401473402,2023,3,18,5,11,-256,0.10617942451426307,2201.4848957995373,0,2023-03,2023-03
1791,10154,404,Laptop,Accessories,4,606.0489349821746,0.008683295023010117,Card,Canada,Toronto,48,Female,2023-09-14,2023-08-09,21.573967193902927,6,No,1,Desktop,2403.145733125373,337.1242940907812,2424.719700319276,2023,8,9,2,32,-36,0.14028458176456052,2159.124830281556,0,2023-05,2023-08
4993,10092,408,Monitor,Accessories,3,397.40055076656904,0.07189373548726698,Card,Canada,New York,58,Male,2023-03-30,2023-10-09,21.381236114655483,8,No,1,Desktop,1106.4898220617893,169.86201964785616,1127.8710581764446,2023,10,9,0,41,193,0.15351430827564416,1788.6058440859722,0,2023-01,2023-10
3264,10159,271,Headphones,Electronics,7,857.7096632232763,0.009716741332798517,Card,Canada,New York,47,Male,2023-02-16,2023-01-28,48.17478180835242,7,Yes,2,Desktop,5945.628642009658,680.841516983377,5993.80342381801,2023,1,28,5,4,-19,0.11451127508583324,3012.992431667733,1,2023-01,2023-01
1763,10177,476,Tablet,Electronics,8,953.3669998767107,0.1007530461117948,Card,India,New York,39,Male,2023-09-17,2023-12-27,24.97752321470235,6,No,4,Mobile,6858.498964613352,1172.418980758291,6883.476487828054,2023,12,27,2,52,101,0.1709439611797603,2551.775995472861,1,2023-04,2023-12
3235,10060,473,Monitor,Electronics,2,885.8934338027866,0.15415995771398147,Cash,UK,New York,38,Male,2023-08-16,2023-03-18,38.97922852841659,2,Yes,3,Mobile,1498.6482790173104,158.01822647601125,1537.627507545727,2023,3,18,5,11,-151,0.10544050174309513,3143.138235630408,0,2023-03,2023-03
1379,10121,294,Headphones,Accessories,7,285.20759479972475,0.23899346070454142,UPI,UK,London,29,Female,2023-06-29,2023-06-13,38.78651216184976,7,No,3,Mobile,1519.3139128952396,320.0232665237529,1558.1004250570893,2023,6,13,1,24,-16,0.21063669845154592,2780.2592182564977,0,2023-01,2023-06
1492,10050,365,Tablet,Electronics,5,210.27961166516062,0.10139446514095084,UPI,India,Toronto,28,Female,2023-01-10,2023-01-09,16.94948831614586,8,Yes,4,Desktop,944.792114551624,134.44409941033777,961.7416028677699,2023,1,9,0,2,-1,0.14230019211595746,1566.9430894695204,0,2023-01,2023-01
4112,10146,231,Laptop,Accessories,5,484.9461957483203,0.211647007401935,Cash,UK,Mumbai,19,Male,2023-10-11,2023-06-24,30.734136021727945,1,No,2,Mobile,1911.5439233361767,300.8782007965617,1942.2780593579046,2023,6,24,5,25,-109,0.15740062110183972,2867.4049116280626,0,2023-05,2023-06
2180,10020,210,Headphones,Electronics,3,27.18746781945667,0.0562513371356941,Card,UK,Toronto,58,Female,2023-05-06,2023-11-03,45.243630199339165,9,Yes,3,Mobile,76.97440920383575,21.714044024661614,122.21803940317491,2023,11,3,4,44,181,0.2820943252342568,1074.2149182280577,0,2023-01,2023-11
3062,10004,416,Tablet,Accessories,5,45.2932050059181,0.2251795370232379,UPI,India,New York,19,Female,2023-05-14,2023-03-17,26.383897375562725,4,Yes,4,Desktop,175.4705103619343,35.19295686305037,201.854407737497,2023,3,17,4,11,-58,0.20056336982470507,1850.9581124109795,0,2023-01,2023-03
4884,10091,488,Laptop,Electronics,2,562.2248268305401,0.07079898177277126,UPI,USA,Mumbai,51,Female,2023-06-04,2023-09-02,47.53028783041457,8,No,4,Desktop,1044.8397631271305,160.69926675257577,1092.3700509575451,2023,9,2,5,35,90,0.15380278624888316,2574.437131377038,0,2023-01,2023-09
1064,10169,301,Monitor,Electronics,4,530.0404160819803,0.043063426783130375,Cash,UK,London,20,Male,2023-09-05,2023-05-02,14.650620319587272,7,No,2,Mobile,2028.860237727736,445.7250767947997,2043.5108580473232,2023,5,2,1,18,-126,0.21969235164961326,1723.9378024318034,0,2023-05,2023-05
4928,10060,466,Monitor,Electronics,6,994.6903492545548,0.05562265511221629,Card,India,New York,33,Female,2023-05-20,2023-07-04,8.337159759831383,7,Yes,4,Mobile,5636.178186087112,790.9490470001246,5644.515345846944,2023,7,4,1,27,45,0.14033428697349912,3143.138235630408,1,2023-03,2023-07
4910,10021,413,Monitor,Accessories,1,217.80499865648295,0.05461893866455662,UPI,Canada,New York,21,Male,2023-11-14,2023-02-01,45.11542429151372,2,Yes,3,Mobile,205.90872079403067,23.654616177062668,251.02414508554438,2023,2,1,2,5,-286,0.11487913715283699,1812.3064765422776,0,2023-02,2023-02
3568,10148,378,Monitor,Accessories,4,272.94185057725906,0.15385886381309735,Card,USA,Mumbai,40,Female,2023-06-25,2023-09-07,43.14565390829975,1,No,1,Desktop,923.7893102415912,96.24154436637723,966.934964149891,2023,9,7,3,36,74,0.10418127088005374,1154.9753575820957,0,2023-04,2023-09
2367,10069,287,Phone,Electronics,6,131.26982947976097,0.2534392743564438,UPI,Canada,London,37,Male,2023-11-19,2023-02-26,49.66654441702301,4,No,2,Desktop,588.0053949090975,170.7013819096982,637.6719393261205,2023,2,26,6,8,-266,0.2903058090752513,2374.1159748849523,0,2023-01,2023-02
2152,10000,240,Headphones,Electronics,9,919.1921494606698,0.023881523097751687,Cash,UK,Mumbai,42,Male,2023-06-23,2023-11-06,35.57270696505917,2,No,4,Desktop,8075.163968208475,1977.7866404397155,8110.736675173534,2023,11,6,0,45,136,0.24492216482862325,2280.6253023992795,1,2023-01,2023-11
3027,10132,275,Headphones,Electronics,2,782.2550195692817,0.2120868955480268,Card,USA,London,47,Male,2023-03-15,2023-05-24,47.15095670002173,8,No,2,Desktop,1232.6979618839434,320.48868659096524,1279.848918583965,2023,5,24,2,21,70,0.2599896296584765,1353.1466186924708,0,2023-01,2023-05
3695,10011,245,Phone,Accessories,7,825.8923292277105,0.1963039378958573,Cash,India,New York,35,Female,2023-12-17,2023-11-14,42.21270612878499,7,No,4,Desktop,4646.364889056304,1376.1768271582303,4688.577595185088,2023,11,14,1,46,-33,0.2961835456357664,1459.6737445427225,1,2023-04,2023-11
2495,10089,359,Tablet,Electronics,6,904.7085122052185,0.2617559855488087,UPI,UK,Toronto,59,Male,2023-05-23,2023-03-25,42.99918499040391,8,No,1,Mobile,4007.3738637512706,1147.4142897310273,4050.3730487416747,2023,3,25,5,12,-59,0.2863257406826879,2664.1859989506265,1,2023-01,2023-03
4134,10045,279,Tablet,Electronics,2,534.4019869913215,0.07324426815207216,Cash,India,New York,28,Female,2023-10-19,2023-02-25,30.61137067044207,6,Yes,2,Mobile,990.5202091102578,245.03750403313404,1021.1315797806999,2023,2,25,5,8,-236,0.24738263972750318,1533.1713637498128,0,2023-02,2023-02
2162,10033,285,Monitor,Electronics,8,462.1693276217092,0.13503295760550887,Cash,USA,Toronto,46,Male,2023-04-22,2023-10-06,22.20640690625199,1,No,4,Mobile,3198.089891187203,763.6955956394789,3220.2962980934553,2023,10,6,4,40,167,0.23879741396386386,2093.471672116044,1,2023-02,2023-10
2522,10176,291,Laptop,Electronics,7,343.78364419230417,0.2777482123330552,Cash,Canada,Toronto,34,Female,2023-07-25,2023-09-30,47.055113264447684,9,No,1,Desktop,1738.0884611198398,290.9038646723103,1785.1435743842876,2023,9,30,5,39,67,0.16736999938707534,2068.1324606578996,0,2023-03,2023-09
3640,10077,347,Tablet,Accessories,5,597.4303220608983,0.19799803504059516,UPI,UK,London,43,Male,2023-05-11,2023-06-15,24.44527290271525,6,No,3,Desktop,2395.701461095852,289.4090025305255,2420.1467339985675,2023,6,15,3,24,35,0.12080345035902045,1454.8342602132786,0,2023-01,2023-06
1391,10044,360,Laptop,Accessories,5,465.19282885402606,0.11663052385847907,Card,UK,Mumbai,40,Female,2023-04-20,2023-06-07,29.246871526235108,1,No,4,Mobile,2054.6857276478663,441.23247911691084,2083.9325991741016,2023,6,7,2,23,48,0.2147445096735152,1314.2463598068557,0,2023-06,2023-06
2698,10154,401,Headphones,Electronics,7,462.53427487346363,0.039423714856580534,Cash,India,London,37,Male,2023-03-08,2023-09-06,25.07514382063345,1,Yes,1,Mobile,3110.096188566198,669.4502541973685,3135.1713323868316,2023,9,6,2,36,182,0.21525065901771845,2159.124830281556,0,2023-05,2023-09
1418,10072,441,Laptop,Electronics,9,938.1893064565161,0.07874550237017731,Card,USA,New York,62,Male,2023-03-27,2023-07-05,30.41682412820887,8,Yes,1,Mobile,7778.800063811425,2259.332697692264,7809.216887939634,2023,7,5,2,27,100,0.2904474570831488,3274.2724532220573,1,2023-02,2023-07
3336,10025,201,Headphones,Accessories,9,984.3508839935475,0.17436464324681497,UPI,India,Mumbai,19,Male,2023-10-02,2023-03-19,26.172728554654725,6,Yes,2,Desktop,7314.4340394869305,1378.874398574612,7340.606768041585,2023,3,19,6,11,-197,0.18851416133234183,2462.8187650520977,1,2023-03,2023-03
1378,10046,424,Phone,Accessories,9,800.5547015429892,0.2154503842681541,Card,USA,Toronto,41,Female,2023-08-15,2023-01-22,7.1585401360764145,8,Yes,4,Desktop,5652.6739512108725,1346.249447763643,5659.832491346949,2023,1,22,6,3,-205,0.23816152486121367,1682.2816480615243,1,2023-01,2023-01
2796,10120,488,Phone,Electronics,6,761.6229284419898,0.03732656605556804,Cash,UK,Toronto,48,Male,2023-11-21,2023-04-18,44.69216837034644,8,No,3,Desktop,4399.164959364388,945.794623277922,4443.857127734735,2023,4,18,1,16,-217,0.21499412547934435,3122.185045498022,1,2023-04,2023-04
4561,10055,432,Monitor,Accessories,6,686.9469985435194,0.1798791780132162,Cash,USA,New York,44,Male,2023-01-10,2023-09-30,24.99772185120964,8,Yes,4,Desktop,3380.2772226411907,457.5274375239421,3405.2749444924,2023,9,30,5,39,263,0.13535204582020985,2484.184814150057,1,2023-04,2023-09
3278,10093,276,Tablet,Accessories,3,182.75335528684343,0.1651053836516253,Cash,UK,Mumbai,19,Male,2023-12-21,2023-09-09,31.502464182830693,7,No,1,Desktop,457.7393773457621,99.97616725065325,489.2418415285928,2023,9,9,5,36,-103,0.21841286155098333,487.62407279606,0,2023-01,2023-09
